,filename,cough_detected,nframes,duration,status
2928,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24b9012a-246e-4904-858d-3f238797cc00.wav,0.7534,114308.0,5.184,
2929,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24bdb5d5-5c11-40a2-bcbd-511b5d50e7a2.webm,0.978,213003.0,9.66,
2933,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24cef37f-dc0a-417c-8f1b-73e4de2485b7.webm,0.7249,205065.0,9.3,
2936,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24d438f4-82ba-4bdd-9411-0a7360b0de5b.webm,0.9564,120393.0,5.46,
2938,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24dc579a-9146-41c6-ac4b-d3d73e219226.webm,0.9505,216972.0,9.84,
2940,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24e1a562-5c2a-438c-b756-3014c5372947.wav,0.908,82791.0,3.7547,
2941,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24e79abd-8530-4439-8d5f-d3cf29f2950a.webm,0.9714,27783.0,1.26,
2943,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/24f6165a-2246-4f59-8632-e3788f53d89c.webm,0.9492,219618.0,9.96,
2952,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/250ad436-f2f1-494f-af36-8fc09c6928cf.webm,0.9769,67473.0,3.06,
2958,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2522d4f5-5991-476a-b0b5-b7021467b96a.webm,0.9674,216972.0,9.84,
2961,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2526aa83-208a-465e-b816-4bceebad7fc5.webm,0.9695,216972.0,9.84,
2964,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2531b2ae-83bb-4764-bef3-141ec5decf19.ogg,0.9838,137945.0,6.256,
2979,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2557e788-6b40-463f-abbd-dc56a49340b9.webm,0.9883,216972.0,9.84,
2983,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2567ef15-db89-42c9-bb34-971d7f5a69f1.wav,0.7786,220672.0,10.0078,
2984,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/256c4fa1-b570-4d29-ba39-594dafb53a8b.webm,0.6945,214326.0,9.72,
2990,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/257febbd-f54d-4286-b3fc-33d664e98778.webm,0.9285,218295.0,9.9,
2993,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/258573a6-2902-40e5-9183-ff3ec073364f.webm,0.6827,219618.0,9.96,
2994,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2587ab1b-cd6d-46a4-bc06-11d413b288cb.wav,0.9923,220160.0,9.9846,
2999,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2595ebda-c610-4048-a67c-b97e7b9e81f3.webm,0.992,76734.0,3.48,
3005,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/25a3e543-9086-4aeb-8c6e-a01c4caec5b1.webm,0.9622,219618.0,9.96,
3011,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/25b416f7-61e8-44e9-bcca-a8341da72590.webm,0.946,216972.0,9.84,
3020,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/25c71755-4c51-4a6d-9859-d90d33167ebb.webm,0.9607,218295.0,9.9,
3021,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/25c9b019-a4f0-443c-9adf-5ba5e6176ee2.webm,0.9171,129654.0,5.88,
3028,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/25dfdafd-c9b6-440b-9c44-1cb85664b6d8.webm,0.9937,219618.0,9.96,
3029,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/25e163d9-b803-4abc-af41-bb5e591d6082.webm,0.8079,216972.0,9.84,
3037,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/260362b6-1bbb-48f8-948a-b52ec6c2e244.ogg,0.9929,210504.0,9.5467,
3040,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/260ee609-51d7-4375-a93c-c05d72dc41c2.webm,0.9243,129654.0,5.88,
3042,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/260ffed4-3b4d-4a85-a3c5-03e679613cca.webm,0.9824,156114.0,7.08,
3048,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26194021-bc50-4a4f-b49e-e36a01041b49.webm,0.7987,219618.0,9.96,
3050,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/261ba795-7e12-4129-8671-7dde899cfc3f.webm,0.6673,214326.0,9.72,
3051,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/261e5598-2302-4f82-ad78-4e87f909719f.webm,0.8815,84672.0,3.84,
3053,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2629b6b6-aef7-45c6-b342-7f473a5b36a3.webm,0.931,103194.0,4.68,
3062,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26412427-b0a5-4676-a750-56e481a37bd7.ogg,0.9529,166157.0,7.5355,
3064,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26474182-dbc1-42ab-acaf-be73a8631b94.webm,0.69,213003.0,9.66,
3067,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2656e0a9-8c9c-4bfd-a05e-2132824edfb1.webm,0.831,216972.0,9.84,
3068,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2658ddda-abe2-4563-b897-1d70d7cabbad.webm,0.9937,178605.0,8.1,
3069,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/265edd4f-5d48-4df0-9f9a-2bdf88ef3a93.webm,0.9567,218295.0,9.9,
3070,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/265f5ca6-b86d-457c-8db8-99d6be39aff5.webm,0.8151,216972.0,9.84,
3071,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/266266f9-6705-4ad7-a24a-7b3c1a1321f7.webm,0.9799,215649.0,9.78,
3072,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/266351f9-992a-405e-8c86-c3b8acf0b0d4.webm,0.8165,218295.0,9.9,
3073,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/266388ed-f5e0-4579-abea-1bd07ebd8b87.webm,0.9278,214326.0,9.72,
3074,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2666e005-4d64-4cfa-967a-1a466fde7f99.webm,0.8636,219618.0,9.96,
3082,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/269ce8f7-41ac-4259-95bd-73d1cb2bd1ba.webm,0.8486,84672.0,3.84,
3087,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26a6b6d4-3805-4073-9581-78d15256d6e3.webm,0.9386,213003.0,9.66,
3090,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26c4e8f1-c908-44a7-bd23-640c293f938a.webm,0.9845,215649.0,9.78,
3095,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26cd5971-2a8c-42d1-a27e-0235b7645b57.webm,0.9806,218295.0,9.9,
3099,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26dc0c46-4f6c-43fd-82b8-8de684ead82a.webm,0.9682,214326.0,9.72,
3100,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26de55e4-9e70-4c8f-baf6-17ada8122a8c.webm,0.9006,121716.0,5.52,
3102,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26e55b0d-018c-474b-a171-f724f94d9b5e.webm,0.9134,215649.0,9.78,
3104,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26efeb14-dcdf-40e9-a7f8-9d89578251f5.webm,0.9872,215649.0,9.78,
3109,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26fb8414-98a4-4170-ab9a-b6ffeaabff15.webm,0.9812,115101.0,5.22,
3110,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/26fbb94f-6a7c-4781-bf61-14c2057898b8.webm,0.9956,219618.0,9.96,
3111,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2700c0e1-513a-4814-a0da-815333f97752.webm,0.9382,165375.0,7.5,
3112,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2701cd62-c65c-4094-8069-895d9c8107f8.webm,0.9957,218295.0,9.9,
3114,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2708b3be-b163-47fe-a335-eaf75e3a7aad.wav,0.9097,219136.0,9.9381,
3115,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/270abb39-4fa6-4464-a530-9d5ff1aa59eb.webm,0.9125,215649.0,9.78,
3126,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2726579a-10b1-436b-bd66-2462e0838616.webm,0.7106,113778.0,5.16,
3131,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2734bdb0-5b24-45ea-8eb8-54ff3edb9c36.webm,0.8653,219618.0,9.96,
3133,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/273f3542-5341-4802-a642-0fbf1ed8f8f0.webm,0.9868,218295.0,9.9,
3135,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/274a0822-0c55-4b61-8a16-4ae274709b0d.ogg,0.7185,35137.0,1.5935,
3144,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2759011b-668d-4063-9491-0c04cb7cba81.webm,0.9957,216972.0,9.84,
3146,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/275ba2ba-dd17-48ff-a9ed-0bf48494698c.webm,0.7844,219618.0,9.96,
3151,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/276bccad-7d62-4711-877c-380dc6c7981a.webm,0.9914,218295.0,9.9,
3152,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2770179a-7b23-4b96-8e34-0ee8373a0888.webm,0.9671,216972.0,9.84,
3157,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2782e63c-daec-4c6c-8b00-713360556f20.webm,0.9318,78057.0,3.54,
3158,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27876668-3239-42d2-8b90-ce3569cffb2a.webm,0.9957,218295.0,9.9,
3160,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/278fce14-f4cd-4291-b9d4-f7c6ca68aac4.wav,0.9704,67738.0,3.072,
3162,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/279ce97d-148c-4656-aeba-a4987c8e4abb.wav,0.9917,215444.0,9.7707,
3163,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27a222ae-b95e-4b39-ac27-6b14faeabf0a.webm,0.9544,223587.0,10.14,
3169,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27bd0215-6afb-4b44-af46-f06866589764.webm,0.9896,216972.0,9.84,
3172,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27bfbb49-3141-4d9e-9746-0e830e859907.webm,0.9707,116424.0,5.28,
3173,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27c0aa1c-3451-49a3-8438-8544780d7e9b.webm,0.9925,206388.0,9.36,
3176,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27c4ee60-6df1-4357-87df-66d63387b2ce.webm,0.9929,76734.0,3.48,
3180,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27dbefae-c401-4081-bea6-dab957158923.webm,0.9946,142884.0,6.48,
3182,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27ed17b0-ae4b-4759-ad1d-e9596ca00f8a.webm,0.9672,216972.0,9.84,
3186,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27f12b12-79fc-43d9-a474-b63e19cdb24c.webm,0.6747,216972.0,9.84,
3188,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27fa69aa-351e-4d06-8a78-3624df9180c4.webm,0.7012,129654.0,5.88,
3190,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/27fbc604-d865-4576-bd04-34e4f4f79015.wav,0.9436,118541.0,5.376,
3192,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2801c577-1720-4bc5-a7da-29cb9deb0b33.wav,0.9777,221088.0,10.0267,
3194,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/280d4d5b-9cb3-4628-ad1e-fb9622be1ab1.wav,0.9887,111956.0,5.0774,
3200,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/281cfd78-b23d-4204-ac4a-7e65b35528fe.webm,0.9475,138915.0,6.3,
3201,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/282464ff-0a55-4733-a782-e42d4a55112e.webm,0.7024,160083.0,7.26,
3204,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/282fc595-3cce-458a-b11a-e8dd890c138c.webm,0.8428,216972.0,9.84,
3205,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2830e2c6-92b6-4e2c-acb0-763e0ff6d0a7.webm,0.8896,54243.0,2.46,
3206,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28387356-0c2a-48c2-89d7-de0f45f57bb9.webm,0.9702,160083.0,7.26,
3207,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/283a31ea-4f05-4ab1-898a-67372658ba3f.webm,0.9938,219618.0,9.96,
3212,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2845da6a-9106-4eaf-bc30-db2a53b22246.webm,0.9905,199773.0,9.06,
3213,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28499f43-405f-4c15-8d7e-ae79dad1dc35.webm,0.7299,207711.0,9.42,
3217,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2856685f-793b-46df-b93b-2c9fb4a16061.webm,0.8951,160083.0,7.26,
3227,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2875f765-514f-435a-a826-133604c10c84.wav,0.9724,222029.0,10.0693,
3229,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28778c93-fd0b-4aa1-af9d-325f502110fc.wav,0.9742,172637.0,7.8293,
3230,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/287cfc23-b826-46b7-b493-c9c761bb7315.webm,0.8571,82026.0,3.72,
3236,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2899beb1-4021-484e-a224-07b027c89013.webm,0.9644,173313.0,7.86,
3239,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28aeb088-24a1-4926-a0a1-046f0e97ffa5.webm,0.9068,105840.0,4.8,
3241,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28bc44ee-c8cd-426c-82db-c216181be9b3.webm,0.6906,107163.0,4.86,
3248,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28cb708c-a4c2-4f71-a845-76af7b394116.webm,0.9605,80703.0,3.66,
3252,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28d173a5-6b04-4c7b-8b29-84e670dc6c35.webm,0.9912,182574.0,8.28,
3253,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28d18690-5d01-4bfb-a777-989f6f5f87a6.webm,0.704,119070.0,5.4,
3258,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28dd2964-52e0-4bd0-8431-4dcf4c5a1b53.webm,0.8046,140238.0,6.36,
3267,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28f8a7af-f29b-453c-ac93-f320bda5b173.webm,0.9925,218295.0,9.9,
3268,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28fb79fb-b85c-46b8-9319-24310f521cf7.webm,0.9792,218295.0,9.9,
3269,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/28fe0b6f-6f49-4277-a6f1-8b7d3f363c12.webm,0.7734,215649.0,9.78,
3277,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/291c4f2b-2f6c-4259-972b-5cc2c6e54bfe.webm,0.8065,215649.0,9.78,
3278,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/291d9fb3-6444-4cec-b7f2-f4ccd73ba657.webm,0.9398,85995.0,3.9,
3279,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/291de969-b5b3-4ddc-aacc-87deca12a3ad.webm,0.9597,218295.0,9.9,
3280,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/292750b4-9676-43bb-92c1-453ad834832f.webm,0.9222,78057.0,3.54,
3282,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/293ac3ae-2c5e-4c0f-b43b-3f0e8d7a52a8.webm,0.9856,215649.0,9.78,
3283,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/293ace06-873b-4952-8c1b-bfae0e3166f2.webm,0.7618,218295.0,9.9,
3285,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/293e5cb9-9434-4760-87f3-ab3f7701ffa5.webm,0.9329,219618.0,9.96,
3288,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2942c8fc-f300-4769-99a1-c55c867cd391.webm,0.8935,100548.0,4.56,
3290,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29443eb4-dc8d-424b-9918-ec1eab78e183.webm,0.8588,199773.0,9.06,
3291,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/294489de-2d43-4fee-856b-a459933be3a4.webm,0.7796,215649.0,9.78,
3292,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2946cf13-1747-4589-9a28-8cb74e455365.webm,0.983,107163.0,4.86,
3297,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29530793-5252-4ed4-9430-129e16f60c3f.webm,0.9453,219618.0,9.96,
3307,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29654b1f-140b-45db-843b-82845a62009a.webm,0.9923,218295.0,9.9,
3313,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/297b3d6e-c7e4-471a-b676-9f5d9dea4881.webm,0.9006,215649.0,9.78,
3314,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2985bb28-2fc1-41a7-9559-f4b068bf6a86.webm,0.994,218295.0,9.9,
3325,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29a8e7ca-9d12-4162-ab20-fc41975e8e16.ogg,0.9589,218325.0,9.9014,
3330,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29bca630-6e6c-4d9f-8526-2c0277f0281f.webm,0.7305,209034.0,9.48,
3331,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29bccf42-80f6-429f-a98b-005534564813.webm,0.9833,206388.0,9.36,
3333,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29c91f52-3ac9-44dd-a8a6-812b6faa92d3.webm,0.9906,219618.0,9.96,
3336,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29cf1f7d-5f78-4a74-9536-1c08bdda284a.webm,0.9779,216972.0,9.84,
3337,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29d0983b-909e-49d2-b89e-d0bed36c5beb.webm,0.9712,218295.0,9.9,
3351,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29f2944c-451c-4d38-94e4-4ac0ff4536d1.wav,0.9736,149588.0,6.784,
3355,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/29fc09a6-c3c9-4a34-b3c7-25019a99ee47.webm,0.713,185220.0,8.4,
3357,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a09986e-e32e-46ad-9b26-4ef2f6be7aa6.webm,0.9339,211680.0,9.6,
3364,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a16066b-2a59-47b2-9da3-3c41a9d8ee53.webm,0.7658,89964.0,4.08,
3366,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a17e5df-77e9-4d51-9ae0-034cdf13d75f.webm,0.8839,216972.0,9.84,
3367,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a1a41f1-b262-4c8a-b5f6-b028e711ce7b.webm,0.9861,215649.0,9.78,
3369,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a1d3702-e4c1-4dd1-b68a-adc4044bcabc.webm,0.9786,213003.0,9.66,
3370,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a1d889e-c2e0-4768-a847-c1e7b7995157.webm,0.9979,216972.0,9.84,
3374,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a273566-b7df-4771-8190-3fed01636bec.webm,0.9649,215649.0,9.78,
3375,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a2ba9f1-96eb-4b32-b714-9cb3c8a03f74.webm,0.9909,211680.0,9.6,
3376,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a2e4202-2255-4a4c-8b9b-3ed7bb29caf6.webm,0.7533,109809.0,4.98,
3379,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a3a7077-f0b3-4aac-9211-c70d9b63b2f3.wav,0.9034,222029.0,10.0693,
3380,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a3c10c2-edce-479c-9000-03206fba84a8.wav,0.9939,220148.0,9.984,
3384,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a41a4ec-5506-4707-8f3e-d79109a39fa0.webm,0.7653,211680.0,9.6,
3386,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a46861d-e845-4e99-8de1-e8211ce706b7.webm,0.9733,93933.0,4.26,
3389,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a530106-ac71-4449-acf0-34313c54cb0b.webm,0.9169,216972.0,9.84,
3393,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a5db397-7a2d-4eb4-b90a-cdd033c19c02.webm,0.8785,205065.0,9.3,
3395,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a617b58-0a0c-438f-890a-bbb72707965c.webm,0.9966,215649.0,9.78,
3400,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a817c4e-65a2-41eb-a542-0f49a9fe46c3.wav,0.7237,134064.0,6.08,
3401,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a83c0a2-8f57-4d6c-a857-9669cabfcfc1.webm,0.9902,211680.0,9.6,
3407,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a900c6f-8692-4a65-845d-c1393a885b5b.webm,0.7866,203742.0,9.24,
3408,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2a97a742-f738-4863-af7a-fcaf66826a44.wav,0.9972,218266.0,9.8987,
3411,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2aa3a99c-88e3-4344-8ef9-4f09e9a5cf6b.webm,0.9619,211680.0,9.6,
3413,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ab00edf-2764-4cca-b38e-a2ba8994783f.webm,0.9796,148176.0,6.72,
3418,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ac8b0b2-c3a1-4bdf-9d20-8c040e860b46.webm,0.9968,213003.0,9.66,
3422,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ad9ee1e-1e2d-4ff5-8ca0-eb1ac64c30f8.webm,0.989,214326.0,9.72,
3423,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ae09fcd-a375-4175-9572-751dcd4e900a.webm,0.9692,206388.0,9.36,
3426,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2af31774-5f8b-4bfe-a750-c0d8d3eb1802.webm,0.7493,187866.0,8.52,
3429,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2af862d9-7cac-4270-97de-ae4b4c293d07.webm,0.6697,149499.0,6.78,
3430,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2afbf1c7-c3e0-4ea6-8e7b-aeafd4c92ead.webm,0.9116,197127.0,8.94,
3431,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2afd9cd1-e844-45d1-b191-2e5cc1b282a1.webm,0.9934,219618.0,9.96,
3433,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2affcee3-1432-420e-b38e-816f78252c7a.webm,0.9058,89964.0,4.08,
3434,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b0183f6-8154-427d-a4e9-726ee5390c67.ogg,0.9399,193857.0,8.7917,
3438,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b0c4256-8828-4bde-8b31-b8710bde5443.webm,0.6641,198450.0,9.0,
3439,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b0d03fe-40fa-4432-a988-7bac164fc1e3.webm,0.7309,219618.0,9.96,
3444,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b2073bd-2275-4c10-9fef-25136086e85f.webm,0.9043,218295.0,9.9,
3446,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b24d521-4677-4afb-8e2f-0f1e3d24beac.webm,0.9467,216972.0,9.84,
3448,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b2e4fbc-a137-455e-9f8e-26c315a5975f.webm,0.991,160083.0,7.26,
3449,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b30e6c9-bcf4-45e9-9a65-4f75aac4420f.webm,0.9965,218295.0,9.9,
3456,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b4ccc2d-e9d4-454d-a25f-b2d79729a4ab.webm,0.9474,105840.0,4.8,
3457,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b4e451c-6ea1-4e50-be90-109447032645.ogg,0.8231,220206.0,9.9867,
3460,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b599658-d6f9-477a-a539-3ade48a1634a.webm,0.9794,216972.0,9.84,
3462,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b62ea53-93a3-48c6-a2ed-18a0c215e96f.webm,0.9767,44982.0,2.04,
3470,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b859d21-a22b-4418-a11d-8f186e1a6c2f.webm,0.9359,219618.0,9.96,
3476,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b9641be-88c2-45d8-bc3a-d36825b8c2c2.webm,0.985,214326.0,9.72,
3481,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2b9c1709-6562-47ee-8309-e199f6dc9589.ogg,0.9508,221853.0,10.0614,
3482,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2ba179dc-cb5e-4ea1-8c86-0a55caf82dd4.webm,0.9768,64827.0,2.94,
3485,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2baf3d1f-cf0f-4c8c-83be-5c5a384ff2ff.webm,0.839,215649.0,9.78,
3489,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/2bb672f8-1d7d-4d68-9b73-e02fc44c074b.wav,0.9711,222029.0,10.0693,
